taskid|category|country|state|city|varname|comment
19056153|Getting Electricity|United States|Michigan|Grand Rapids|Cost as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Sun Jan 20th, 6:36PM New
Copied to 1 person
Cost per kWh: 11.27 cents
Average use: 20,000 kw/ hrs

20,000*.1127 = $2,254

$2,254/ $23,225 = 0.097

source
https://www.electricitylocal.com/states/minnesota/grand-rapids/
https://www.makeitcheaper.com/business-energy/average-energy-usage-for-businesses
Add your comment here"
19056105|Getting Electricity|United States|Indiana|Indianapolis|Cost as a Percent of Income per Capita|"Comments
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Sat Dec 29th, 2018 12:38AM
Copied to 1 person
Cost as a Percent of Income per Capita- 7.69%
Income per capita- $26,232
Cost of a kw/h- $0.1008
Cost of Electricity (per year)- $810
https://www.electricitylocal.com/states/indiana/indianapolis/
https://www.census.gov/quickfacts/fact/table/indianapoliscitybalanceindiana/LND110210
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 11:16AM
Price of Electricity (US Cents per Kilowatt-Hour): 10.08¢/kWh
Kilowatt-Hours used per Year: 322,560 hours
----------------------------------------------------------------------------------
Cost of Electricity per Year: ($0.1008*322,560) = $32,514.05 USD
----------------------------------------------------------------------------------
Income per Capita of Indianapolis, Indiana (Nov 15, 2017): $26,232.00 USD
Source: https://www.census.gov/quickfacts/fact/table/indianapoliscitybalanceindiana/INC910217
----------------------------------------------------------------------------------
***Cost as a Percent of Income per Capita: ($32,514.05 / $26,232.00) = 123.95%***
Add your comment here"
19056099|Getting Electricity|United States|Illinois|Chicago|Cost as a Percent of Income per Capita|"Comments
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Sat Dec 29th, 2018 12:27AM
Copied to 1 person
Cost as a Percent of Income per Capita- 2.49%
Income per capita- $32,560
Cost of a kw/h- $0.0405
Cost of Electricity (per year)- $810
https://www.opendatanetwork.com/entity/310M200US16980/Chicago_Metro_Area_IL_IN_WI/economy.gdp.per_capita_gdp?year=2016&ref=compare-entity
https://www.electricitylocal.com/states/illinois/chicago/
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 11:12AM
Price of Electricity (US Cents per Kilowatt-Hour): 4.05¢/kWh
Kilowatt-Hours used per Year: 322,560 hours
----------------------------------------------------------------------------------
Cost of Electricity per Year: ($0.0405*322,560) = $13,063.68 USD
----------------------------------------------------------------------------------
Income per Capita of Chicago, Illinois (Nov 15, 2017): $32,560.00 USD
Source: https://www.census.gov/quickfacts/fact/table/chicagocityillinois/INC910217
----------------------------------------------------------------------------------
***Cost as a Percent of Income per Capita: ($13,063.68 / $32,560.00) = 40.12%***
Add your comment here"
19056093|Getting Electricity|United States|Idaho|Boise|Cost as a Percent of Income per Capita|"Comments
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 9:24PM
Copied to 1 person
Cost as a Percent of Income per Capita- 2.85%
Income per capita- $43,549
Cost of a kw/h- $0.0621
Cost of Electricity (per year)- $1,242
https://www.electricitylocal.com/states/idaho/boise/
https://fred.stlouisfed.org/series/PCPI16015
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 11:08AM
Price of Electricity (US Cents per Kilowatt-Hour): 6.21¢/kWh
Kilowatt-Hours used per Year: 322,560 hours
----------------------------------------------------------------------------------
Cost of Electricity per Year: ($0.0621*322,560) = $20,030.98 USD
----------------------------------------------------------------------------------
Income per Capita of Boise, Idaho (Nov 15, 2017): $32,147.00 USD
Source: https://www.census.gov/quickfacts/fact/table/boisecitycityidaho/INC910217
----------------------------------------------------------------------------------
***Cost as a Percent of Income per Capita: ($20,030.98 / $32,147.00) = 62.31%***
Add your comment here"
19056087|Getting Electricity|United States|Hawaii|Honolulu|Cost as a Percent of Income per Capita|"Comments
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 9:14PM
Copied to 1 person
Cost as a Percent of Income per Capita- 11.44%
Income per capita- $56,728
Cost of Electricity (per year)- $6,488
https://www.electricitylocal.com/states/hawaii/honolulu/
https://fred.stlouisfed.org/series/PCPI15003
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 11:05AM
Price of Electricity (US Cents per Kilowatt-Hour): 32.44¢/kWh
Kilowatt-Hours used per Year: 322,560 hours
----------------------------------------------------------------------------------
Cost of Electricity per Year: ($0.3244*322,560) = $104,638.46 USD
----------------------------------------------------------------------------------
Income per Capita of Honolulu, Hawaii (Nov 15, 2017): $33,776.00 USD
Source: https://www.census.gov/quickfacts/fact/table/honolulucountyhawaii/INC910217
----------------------------------------------------------------------------------
***Cost as a Percent of Income per Capita: ($104,638.46 / $33,776.00) = 309.80%***
Add your comment here"
19056078|Getting Electricity|United States|Georgia|Atlanta|Cost as a Percent of Income per Capita|"Comments
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:55PM
Copied to 1 person
Cost as a Percent of Income per Capita- 2.68%
Income per capita- $55,026
Cost of Electricity (per month)- $123
Cost of Electricity (per year)- $1,476
https://www.electricitylocal.com/states/georgia/atlanta/
https://www.opendatanetwork.com/entity/310M200US12060/Atlanta_Metro_Area_GA/economy.gdp.per_capita_gdp?year=2016&ref=compare-entity
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 11:01AM
Price of Electricity (US Cents per Kilowatt-Hour): 9.29¢/kWh
Kilowatt-Hours used per Year: 322,560 hours
----------------------------------------------------------------------------------
Cost of Electricity per Year: ($0.0929*322,560) = $29,965.82 USD
----------------------------------------------------------------------------------
Income per Capita of Atlanta, Georgia (Nov 15, 2017): $40,595.00 USD
Source: https://www.census.gov/quickfacts/fact/table/atlantacitygeorgia/INC910217
----------------------------------------------------------------------------------
***Cost as a Percent of Income per Capita: ($29,965.82 / $40,595.00) = 73.82%***
Add your comment here"
19056072|Getting Electricity|United States|Florida|Tampa|Cost as a Percent of Income per Capita|"Comments
Mark All as Read
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:46PM New
Copied to 1 person
Cost as a Percent of Income per Capita- 3.04%
Income per capita- $48,619
Cost of Electricity (per month)- $123
Cost of Electricity (per year)- $1,476
https://www.electricitylocal.com/states/florida/
https://www.opendatanetwork.com/entity/310M200US13820/Birmingham_Metro_Area_AL/economy.gdp.per_capita_gdp?year=2016
2. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 25th, 2:14PM New
Copied to 1 person
UPDATE using 322,560 kWh/year, commercial pricing: 67.74%

Price*322560 = 32,933.38
Add your comment here"
19056143|Getting Electricity|United States|Massachusetts|Boston|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Dec 5th, 2018 2:54PM New
Copied to 1 person
Commercial Electricity Rates in Boston
The average commercial electricity rate in Boston is 13.84¢/kWh.[1]

Industrial Electricity Rates in Boston
The average industrial electricity rate in Boston is 12.57¢/kWh.[1]

1. National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/massachusetts/boston/

Add your comment here"
19056149|Getting Electricity|United States|Michigan|Detroit|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Dec 5th, 2018 2:44PM New
Copied to 1 person
Commercial Electricity in Detroit
The average commercial electricity rate in Detroit is 8.66¢/kWh.[1]

Industrial Electricity in Detroit
The average industrial electricity rate in Detroit is 7.62¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/michigan/detroit/
Add your comment here"
19056155|Getting Electricity|United States|Michigan|Grand Rapids|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Dec 5th, 2018 2:34PM New
Copied to 1 person
Commercial Electricity in Grand Rapids
The average commercial electricity rate in Grand Rapids is 10.71¢/kWh.[1]

Industrial Electricity Rates in Grand Rapids
The average industrial electricity rate in Grand Rapids is 6.63¢/kWh.[1]

Source:
https://www.electricitylocal.com/states/michigan/grand-rapids/

Add your comment here"
19056161|Getting Electricity|United States|Minnesota|Minneapolis|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Dec 5th, 2018 2:26PM New
Copied to 1 person
Commercial Electricity Rates in Minneapolis
The average commercial electricity rate in Minneapolis is 8.73¢/kWh.[1]

Industrial Electricity Rates in Minneapolis
The average industrial electricity rate in Minneapolis is 6.83¢/kWh.[1]

Source:
https://www.electricitylocal.com/states/minnesota/minneapolis/
Add your comment here"
19056167|Getting Electricity|United States|Mississippi|Jackson|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Dec 5th, 2018 2:21PM New
Copied to 1 person
Commercial Electricity in Jackson
The average commercial electricity rate in Jackson is 7.85¢/kWh.[1]

Industrial Electricity in Jackson
The average industrial electricity rate in Jackson is 5.85¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/mississippi/jackson/
Add your comment here"
19056179|Getting Electricity|United States|Montana|Billings|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 3:14PM New
Copied to 1 person
Commercial Electricity in Billings
The average commercial electricity rate in Billings is 10.74¢/kWh.[1]

Industrial Electricity in Billings
The average industrial electricity rate in Billings is 6.33¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/montana/billings/
Add your comment here"
19056185|Getting Electricity|United States|Nebraska|Omaha|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 3:11PM New
Copied to 1 person
Commercial Electricity in Omaha
The average commercial electricity rate in Omaha is 8.4¢/kWh.[1]

Industrial Electricity in Omaha
The average industrial electricity rate in Omaha is 5.38¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/nebraska/omaha/
Add your comment here"
19056191|Getting Electricity|United States|Nevada|Las Vegas|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 3:05PM New
Copied to 1 person
Commercial Electricity in Las Vegas
The average commercial electricity rate in Las Vegas is 8.43¢/kWh.[1]

Industrial Electricity in Las Vegas
The average industrial electricity rate in Las Vegas is 7.56¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/nevada/las-vegas/
Add your comment here"
19056197|Getting Electricity|United States|New Hampshire|Manchester|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 2:56PM New
Copied to 1 person
Commercial Electricity in Manchester
The average commercial electricity rate in Manchester is 9.56¢/kWh.[1]

Industrial Electricity in Manchester
The average industrial electricity rate in Manchester is 6.11¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/new-hampshire/manchester/

Add your comment here"
19056203|Getting Electricity|United States|New Jersey|Newark|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 2:44PM New
Copied to 1 person
Commercial Electricity in Newark
The average commercial electricity rate in Newark is 7.38¢/kWh.[1]

Industrial Electricity in Newark
The average industrial electricity rate in Newark is 4.74¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/new-jersey/newark/
Add your comment here"
19056209|Getting Electricity|United States|New Mexico|Albuquerque|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 2:40PM New
Copied to 1 person
Commercial Electricity in Albuquerque
The average commercial electricity rate in Albuquerque is 10.2¢/kWh.[1]

Industrial Electricity Albuquerque
The average industrial electricity rate in Albuquerque is 5.87¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/new-mexico/albuquerque/
Add your comment here"
19056215|Getting Electricity|United States|New York|Buffalo|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 2:30PM New
Copied to 1 person
Commercial Electricity in Buffalo
The average commercial electricity rate in Buffalo is 5.99¢/kWh.[1]

Industrial Electricity Buffalo
The average industrial electricity rate in Buffalo is 4.79¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/new-york/buffalo/

Add your comment here"
19056227|Getting Electricity|United States|New York|Rochester|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 2:24PM New
Copied to 1 person
Commercial Electricity in Rochester
The average commercial electricity rate in Rochester is 6.44¢/kWh.[1]

Industrial Electricity in Rochester
The average industrial electricity rate in Rochester is 4.39¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/new-york/rochester/
Add your comment here"
19056233|Getting Electricity|United States|North Carolina|Charlotte|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 2:17PM New
Copied to 1 person
Commercial Electricity in Charlotte
The average commercial electricity rate in Charlotte is 7.96¢/kWh.[1]

Industrial Electricity in Charlotte
The average industrial electricity rate in Charlotte is 6.05¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/north-carolina/charlotte/
Add your comment here"
19056239|Getting Electricity|United States|North Dakota|Fargo|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 1:54PM New
Copied to 1 person
Commercial Electricity in Fargo
The average commercial electricity rate in Fargo is 7.97¢/kWh.[1]

Industrial Electricity in Fargo
The average industrial electricity rate in Fargo is 6.34¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/north-dakota/fargo/
Add your comment here"
19056245|Getting Electricity|United States|Ohio|Cleveland|Hour)|"Comments
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 1:43PM
Copied to 1 person
Commercial Electricity in Cleveland
The average commercial electricity rate in Cleveland is 11.87¢/kWh.[1]

Industrial Electricity in Cleveland
The average industrial electricity rate in Cleveland is 7.73¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/ohio/cleveland/
Add your comment here"
19056251|Getting Electricity|United States|Ohio|Columbus|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 1:38PM New
Copied to 1 person
Commercial Electricity in Columbus
The average commercial electricity rate in Columbus is 11.33¢/kWh.[1]

Industrial Electricity in Columbus
The average industrial electricity rate in Columbus is 8.45¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/ohio/columbus/
Add your comment here"
19056257|Getting Electricity|United States|Oklahoma|Oklahoma City|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 1:29PM New
Copied to 1 person
Commercial Electricity in Oklahoma City
The average commercial electricity rate in Oklahoma City is 7.13¢/kWh.[1]

Industrial Electricity in Oklahoma City
The average industrial electricity rate in Oklahoma City is 5.06¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/oklahoma/oklahoma-city/
Add your comment here"
19056263|Getting Electricity|United States|Oregon|Portland|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 1:22PM New
Copied to 1 person
Commercial Electricity in Portland
The average commercial electricity rate in Portland is 8.45¢/kWh.[1]

Industrial Electricity in Portland
The average industrial electricity rate in Portland is 5.35¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/oregon/portland/
Add your comment here"
19056269|Getting Electricity|United States|Pennsylvania|Philadelphia|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 1:10PM New
Copied to 1 person
Commercial Electricity in Philadelphia
The average commercial electricity rate in Philadelphia is 6.04¢/kWh.[1]

Industrial Electricity in Philadelphia
The average industrial electricity rate in Philadelphia is 1.52¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/pennsylvania/philadelphia/
Add your comment here"
19056275|Getting Electricity|United States|Pennsylvania|Pittsburgh|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 12:55PM New
Copied to 1 person
Commercial Electricity in Pittsburgh
The average commercial electricity rate in Pittsburgh is 3.72¢/kWh.[1]

Industrial Electricity in Pittsburgh
The average industrial electricity rate in Pittsburgh is 1.35¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/pennsylvania/pittsburgh/
Add your comment here"
19056281|Getting Electricity|United States|Rhode Island|Providence|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 12:49PM New
Copied to 1 person
Commercial Electricity in Providence
The average commercial electricity rate in Providence is 8.1¢/kWh.[1]

Industrial Electricity in Providence
The average industrial electricity rate in Providence is 5.25¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/rhode-island/providence/
Add your comment here"
19056288|Getting Electricity|United States|South Carolina|Charleston|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 12:45PM New
Copied to 1 person
Commercial Electricity in Charleston
The average commercial electricity rate in Charleston is 10.56¢/kWh.[1]

Industrial Electricity in Charleston
The average industrial electricity rate in Charleston is 7.07¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/south-carolina/charleston/
Add your comment here"
19056294|Getting Electricity|United States|South Dakota|Sioux Falls|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 12:38PM New
Copied to 1 person
Commercial Electricity in Sioux Falls
The average commercial electricity rate in Sioux Falls is 8.19¢/kWh.[1]

Industrial Electricity in Sioux Falls
The average industrial electricity rate in Sioux Falls is 6.57¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/south-dakota/sioux-falls/
Add your comment here"
19056300|Getting Electricity|United States|Tennessee|Nashville|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Dec 4th, 2018 12:35PM New
Copied to 1 person
Commercial Electricity in Nashville
The average commercial electricity rate in Nashville is 10.32¢/kWh.[1]

Industrial Electricity in Nashville
The average industrial electricity rate in Nashville is 6.61¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/tennessee/nashville/


Add your comment here"
19056306|Getting Electricity|United States|Texas|Austin|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Nov 29th, 2018 8:39PM New
Copied to 1 person
Commercial Electricity in Austin
The average commercial electricity rate in Austin is 8.75¢/kWh.[1]

Industrial Electricity in Austin
The average industrial electricity rate in Austin is 5.87¢/kWh.[1]

Source:
https://www.electricitylocal.com/states/texas/austin/

Add your comment here"
19056312|Getting Electricity|United States|Texas|Dallas|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Nov 29th, 2018 8:33PM New
Copied to 1 person
Commercial Electricity in Dallas
The average commercial electricity rate in Dallas is 8.16¢/kWh.[1]

Industrial Electricity in Dallas
The average industrial electricity rate in Dallas is 5.57¢/kWh.[1]

Source:
https://www.electricitylocal.com/states/texas/dallas/


Add your comment here"
19056318|Getting Electricity|United States|Texas|Houston|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Nov 29th, 2018 8:23PM New
Copied to 1 person
Commercial Electricity in Houston
The average commercial electricity rate in Houston is 8.16¢/kWh.[1]

Industrial Electricity in Houston
The average industrial electricity rate in Houston is 5.57¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/texas/houston/
Add your comment here"
19056324|Getting Electricity|United States|Texas|San Antonio|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:08PM New
Copied to 1 person
Commercial Electricity in San Antonio
The average commercial electricity rate in San Antonio is 7.67¢/kWh.[1]

Industrial Electricity in San Antonio
The average industrial electricity rate in San Antonio is 6.47¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/texas/san-antonio/

Add your comment here"
19056330|Getting Electricity|United States|Utah|Salt Lake City|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Nov 29th, 2018 8:18PM New
Copied to 1 person
Commercial Electricity in Salt Lake City
The average commercial electricity rate in Salt Lake City is 8.03¢/kWh.[1]

Industrial Electricity in Salt Lake City
The average industrial electricity rate in Salt Lake City is 5.48¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/utah/salt-lake-city/


Add your comment here"
19056342|Getting Electricity|United States|Virginia|Virginia Beach|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 7:42PM New
Copied to 1 person
Commercial Electricity in Virginia Beach
The average commercial electricity rate in Virginia Beach is 7.8¢/kWh.[1]

Industrial Electricity in Virginia Beach
The average industrial electricity rate in Virginia Beach is 6.24¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/virginia/virginia-beach/

Add your comment here"
19058109|Getting Electricity|United States|Washington|Seattle|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 7:37PM New
Copied to 1 person
Commercial Electricity in Seattle
The average commercial electricity rate in Seattle is 6.8¢/kWh.[1]

Industrial Electricity in Seattle
The average industrial electricity rate in Seattle is 5.95¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/washington/seattle/
Add your comment here"
19058116|Getting Electricity|United States|Wisconsin|Milwaukee|Hour)|"Comments
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 7:33PM
Copied to 1 person
Commercial Electricity in Milwaukee
The average commercial electricity rate in Milwaukee is 11.46¢/kWh.[1]

Industrial Electricity in Milwaukee
The average industrial electricity rate in Milwaukee is 8.11¢/kWh

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/wisconsin/milwaukee/

Add your comment here"
19056137|Getting Electricity|United States|Maryland|Baltimore|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 4:16PM New
Copied to 1 person
Commercial Electricity in Baltimore
The average commercial electricity rate in Baltimore is 3.91¢/kWh.[1]

Industrial Electricity in Baltimore
The average industrial electricity rate in Baltimore is 2.06¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/maryland/baltimore/

Add your comment here"
19056125|Getting Electricity|United States|Kentucky|Louisville|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 4:08PM New
Copied to 1 person
Commercial Electricity in Louisville
The average commercial electricity rate in Louisville is 8.34¢/kWh.[1]

Industrial Electricity in Louisville
The average industrial electricity rate in Louisville is 6.17¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/kentucky/louisville/



Add your comment here"
19056119|Getting Electricity|United States|Kansas|Wichita|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 3:47PM New
Copied to 1 person
Commercial Electricity in Wichita
The average commercial electricity rate in Wichita is 8.54¢/kWh.[1]

Industrial Electricity in Wichita
The average industrial electricity rate in Wichita is 6.3¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/kansas/wichita/
Add your comment here"
19056113|Getting Electricity|United States|Iowa|Des Moines|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 3:19PM New
Copied to 1 person
Commercial Electricity in Des Moines
The average commercial electricity rate in Des Moines is 6.76¢/kWh.[1]

Industrial Electricity in Des Moines
The average industrial electricity rate in Des Moines is 4.29¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/iowa/des-moines/
Add your comment here"
19056107|Getting Electricity|United States|Indiana|Indianapolis|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 3:14PM New
Copied to 1 person
Commercial Electricity in Indianapolis
The average commercial electricity rate in Indianapolis is 10.08¢/kWh.[1]

Industrial Electricity in Indianapolis
The average industrial electricity rate in Indianapolis is 7.36¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/indiana/indianapolis/


Add your comment here"
19056101|Getting Electricity|United States|Illinois|Chicago|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Nov 27th, 2018 3:26PM New
Copied to 1 person
Commercial Electricity in Chicago
The average commercial electricity rate in Chicago is 4.05¢/kWh.[1}

Industrial Electricity in Chicago
The average industrial electricity rate in Chicago is 1.39¢/kWh.[1]

[1] National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/illinois/chicago/

Add your comment here"
19056095|Getting Electricity|United States|Idaho|Boise|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:56PM New
Copied to 1 person
Commercial Electricity in Boise
The average commercial electricity rate in Boise is 6.21¢/kWh.[1]

Industrial Electricity in Boise
The average industrial electricity rate in Boise is 5.43¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/idaho/boise/


Add your comment here"
19056080|Getting Electricity|United States|Georgia|Atlanta|Hour)|"Comments
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:53PM
Copied to 1 person
Commercial Electricity in Atlanta
The average commercial electricity rate in Atlanta is 9.29¢/kWh.[1]

Industrial Electricity in Atlanta
The average industrial electricity rate in Atlanta is 5.72¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/georgia/atlanta/

Add your comment here"
19056074|Getting Electricity|United States|Florida|Tampa|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:48PM New
Copied to 1 person
Commercial Electricity in Tampa
The average commercial electricity rate in Tampa is 10.21¢/kWh.[1]

Industrial Electricity in Tampa
The average industrial electricity rate in Tampa is 8.84¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/florida/tampa/
Add your comment here"
