taskid|category|country|state|city|varname|comment
19047783|Starting a Business|United States|California|San Diego|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Thu Jan 3rd, 9:58AM New
Copied to 1 person
Determine a business name (0.5 days)
Create a business plan (0.5 days)
Determine Business Activity Type (0.5 days)
Determine Legal Structure of Business (0.5 days)
Obtain in Special Licenses or Permits
Zoning (survey they provide no deadline online)
EIN (0.5 days)
Determine Tax Responsibilities
Sales Tax (0.5 days)
Unemployment Tax (does not provide a timeline online)
Get a business license (14 days)
Source
https://www.sandiego.gov/economic-development/business/starting/tenkeysteps
https://odgerslawgroup.com/how-to-start-a-business-in-san-diego/
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://www.sandiego.gov/development-services/devprocess/faq/permits
https://blog.taxjar.com/register-sales-tax-permit-in-california/
https://www.sandiego.gov/treasurer/taxesfees/btax/btaxhow

(43 min)
Add your comment here"
19047788|Starting a Business|United States|California|San Francisco|Time Required to Complete Each Procedure|"Comments
1. Jessica Carter (Center for the Study of Economic Liberty)   Thu Jan 3rd, 9:13AM
Copied to 1 person
Name the company (0.5 day)
Choose a registering agent (0.5 days)
File the articles of organization (0.5 days)
Initial Statement of Organization (0.5 days)
Create an Opening Statement (0.5 days)
Obtain an EIN (0.5 days)
Get Zoning Approval (survey)
Unemployment Insurance (could only find information about employee timeline not employer)
State Tax (0.5 days)
Business License (up to 45 days)
Source
https://howtostartanllc.com/california-llc
https://info.legalzoom.com/start-llc-san-francisco-22965.html
https://businessportal.sfgov.org/start/register-your-business
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://sf-planning.org/permit-faq-glossary
https://blog.taxjar.com/register-sales-tax-permit-in-california/
http://www.finance.saccounty.net/Tax/pages/buslicfaq.aspx
(45 min)
Add your comment here"
19047838|Starting a Business|United States|Idaho|Boise|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Dec 31st, 2018 3:11AM New
Copied to 1 person
Total days: 22 days
1. Filing LLC Documents takes around 10 days maximum
2. Obtaining EIN online: .5 days
3. Obtaining sellars permit: 10 days
4. Opening a bank account: .5 days
5. Obtaining Insurance: 1 day (conditional)




source:
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://blog.taxjar.com/register-sales-tax-permit-in-idaho/
Add your comment here"
19047837|Starting a Business|United States|Idaho|Boise|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sun Dec 30th, 2018 2:31AM New
Copied to 1 person
Procedures: 6
1. Registering the business as an LLC. This has two advantages:
-Increased credibility
-Protection from personal liability in the event your business is sued
2. Obtaining a federal tax ID number (FEIN or EIN) with the IRS after you have confirmation and filed articles from the State of Idaho showing your approved Idaho business. An EIN is used to identify a business in its federal tax filings. Without an EIN, you can't hire employees or open a business bank account.
3. Registering for Idaho taxes:
-Sales Taxes
-Employment Insurance Taxes
-Withholding Taxes
4. Opening a business account
5. Obtaining Permits and Licenses
6. Getting Insured
Source:
https://howtostartanllc.com/start-a-business-in-idaho#step-8


Add your comment here"
19047829|Starting a Business|United States|Georgia|Atlanta|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 8:15PM New
Copied to 1 person
Total- $175
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name ($25)
Step 3: Register the Business ($100)
Step 4: Obtain your Federal Employer Identification Number (No cost)
Step 5: Open Company Accounts: Bank and Credit Cards (No cost)
Step 6: Obtain Business Licenses and Permits (Varies)
Step 7: Annual and Ongoing Requirements ($50)
https://georgia.gov/popular-topic/corporations-llcs-and-limited-partnerships
Add your comment here"
19047824|Starting a Business|United States|Florida|Tampa|Cost Required to Complete Each Procedure|"Comments
Add your comment here"
19047819|Starting a Business|United States|Florida|Orlando|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 7:59PM New
Copied to 1 person
Total- $419.75
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name ($50)
Step 3: Register the Business ($125)
Step 4: Obtain your Federal Employer Identification Number (No cost)
Step 5: Open Company Accounts: Bank and Credit Cards (No cost)
Step 6: Obtain Business Licenses and Permits (Varies)
Step 7: Annual and Ongoing Requirements ($244.75)
https://dos.myflorida.com/sunbiz/forms/fees/#ficname
Add your comment here"
19047814|Starting a Business|United States|Florida|Miami|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 7:58PM New
Copied to 1 person
Total- $419.75
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name ($50)
Step 3: Register the Business ($125)
Step 4: Obtain your Federal Employer Identification Number (No cost)
Step 5: Open Company Accounts: Bank and Credit Cards (No cost)
Step 6: Obtain Business Licenses and Permits (Varies)
Step 7: Annual and Ongoing Requirements ($244.75)
https://dos.myflorida.com/sunbiz/forms/fees/#ficname

Add your comment here"
19047809|Starting a Business|United States|Florida|Jacksonville|Cost Required to Complete Each Procedure|"Comments
Add your comment here"
19047804|Starting a Business|United States|District of Columbia|Washington D.C.|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 7:29PM New
Copied to 1 person
Total- $70.30
Prerequisite- The first step is to decide on your company structure. You may need to registered your business with the Washington DC Department of Consumer & Regulatory Affairs (DCRA) Corporations Division. ($24)
https://bls.dor.wa.gov/forms/700031.pdf
Obtain an Employer Identification Number (EIN) from the IRS. (No cost)
https://bls.dor.wa.gov/forms/700031.pdf
Register with the District of Columbia Office of Tax and Revenue. (No cost)
https://bls.dor.wa.gov/forms/700031.pdf
Make sure your DC business premise has a Certificate of Occupancy Permit (or Home Occupation Permit). This only applies if your business has a physical street address in the District of Columbia. ($36.30)
https://dcra.dc.gov/service/get-home-occupation-permit
Complete the Clean Hands Self Certification. This requires only a signature that validates and confirms that you do not owe the District of Columbia government more than $100. ($0)
https://otr.cfo.dc.gov/page/online-clean-hands-application
Check and see what other documents, permits, and licenses you may need to get your business up and running.
https://www.washingtondcregisteredagent.com/starting-business-dc/
Add your comment here"
19047833|Starting a Business|United States|Hawaii|Honolulu|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 1:15AM New
Copied to 1 person
Total number of days to complete Procedures: 15 days

1. register a new business online through the Hawaii Business Express (HBE) website: Instant. (hence, time required would be .5)
2. obtain an Employer Identification Number (EIN) (also called a Federal Tax Identification Number) online: Immediate. (hence, time required would be .5)
3. All businesses must obtain a Hawaii Tax Identification Number (HI Tax ID) online would take upto 3 days
4. to obtain general excise identification number takes 3 days, and to obtain the license takes 7 days, if applied online.

Source:
http://files.hawaii.gov/tax/legal/taxfacts/tf2015-31-1.pdf
http://tax.hawaii.gov/geninfo/get/
Add your comment here"
19047832|Starting a Business|United States|Hawaii|Honolulu|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 12:23AM New
Copied to 1 person
Number of Procedures: 6
1. Filing articles of incorporation for a Hawaii LLC with the HI Business Registration Division.
2. Obtaining a federal tax ID number (FEIN or EIN) with the IRS after you have confirmation and filed articles from the State of Hawaii showing your approved Hawaii business.
3. Opening a business banking account under your new Hawaii business name should be easy with these two items.
4. Registering your Hawaii LLC with the Hawaii Department of Taxation or Hawaii Department of Labor and Industrial Relations if you’re going to have employees or need to withhold sales tax.
5. Get Insurance
6. If you’re going to have an office or shop you might need an approval from the city zoning for your type of business in that location.

Source:
https://www.northwestregisteredagent.com/start-a-business-in-hawaii.html
https://howtostartanllc.com/start-a-business-in-hawaii

Add your comment here"
19047830|Starting a Business|United States|Georgia|Atlanta|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:36PM
Copied to 1 person
Paid-In Minimum Capital as a Percent of Income per Capita- 0
There is no capital requirement in any part of the United States. These laws have been retracted for market-incentive alternatives.
""The United States, for instance, once imposed significant requirements on how much capital had to be contributed and maintained in a corporation. But those rules have lost virtually all of their value for stockholders and creditors because better approaches have been developed.""
http://www.doingbusiness.org/content/dam/doingBusiness/media/Annual-Reports/English/DB14-Chapters/DB14-Why-are-minimum-capital-requirements.pdf
Add your comment here"
19047825|Starting a Business|United States|Florida|Tampa|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:36PM
Copied to 1 person
Paid-In Minimum Capital as a Percent of Income per Capita- 0
There is no capital requirement in any part of the United States. These laws have been retracted for market-incentive alternatives.
""The United States, for instance, once imposed significant requirements on how much capital had to be contributed and maintained in a corporation. But those rules have lost virtually all of their value for stockholders and creditors because better approaches have been developed.""
http://www.doingbusiness.org/content/dam/doingBusiness/media/Annual-Reports/English/DB14-Chapters/DB14-Why-are-minimum-capital-requirements.pdf
Add your comment here"
19047820|Starting a Business|United States|Florida|Orlando|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:36PM
Copied to 1 person
Paid-In Minimum Capital as a Percent of Income per Capita- 0
There is no capital requirement in any part of the United States. These laws have been retracted for market-incentive alternatives.
""The United States, for instance, once imposed significant requirements on how much capital had to be contributed and maintained in a corporation. But those rules have lost virtually all of their value for stockholders and creditors because better approaches have been developed.""
http://www.doingbusiness.org/content/dam/doingBusiness/media/Annual-Reports/English/DB14-Chapters/DB14-Why-are-minimum-capital-requirements.pdf
Add your comment here"
19047815|Starting a Business|United States|Florida|Miami|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:36PM
Copied to 1 person
Paid-In Minimum Capital as a Percent of Income per Capita- 0
There is no capital requirement in any part of the United States. These laws have been retracted for market-incentive alternatives.
""The United States, for instance, once imposed significant requirements on how much capital had to be contributed and maintained in a corporation. But those rules have lost virtually all of their value for stockholders and creditors because better approaches have been developed.""
http://www.doingbusiness.org/content/dam/doingBusiness/media/Annual-Reports/English/DB14-Chapters/DB14-Why-are-minimum-capital-requirements.pdf
Add your comment here"
19047810|Starting a Business|United States|Florida|Jacksonville|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:35PM
Copied to 1 person
Paid-In Minimum Capital as a Percent of Income per Capita- 0
There is no capital requirement in any part of the United States. These laws have been retracted for market-incentive alternatives.
""The United States, for instance, once imposed significant requirements on how much capital had to be contributed and maintained in a corporation. But those rules have lost virtually all of their value for stockholders and creditors because better approaches have been developed.""
http://www.doingbusiness.org/content/dam/doingBusiness/media/Annual-Reports/English/DB14-Chapters/DB14-Why-are-minimum-capital-requirements.pdf
Add your comment here"
19047805|Starting a Business|United States|District of Columbia|Washington D.C.|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:35PM
Copied to 1 person
Paid-In Minimum Capital as a Percent of Income per Capita- 0
There is no capital requirement in any part of the United States. These laws have been retracted for market-incentive alternatives.
""The United States, for instance, once imposed significant requirements on how much capital had to be contributed and maintained in a corporation. But those rules have lost virtually all of their value for stockholders and creditors because better approaches have been developed.""
http://www.doingbusiness.org/content/dam/doingBusiness/media/Annual-Reports/English/DB14-Chapters/DB14-Why-are-minimum-capital-requirements.pdf
Add your comment here"
19047792|Starting a Business|United States|California|San Jose|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:33PM New
Copied to 1 person
Name the company
Choose a registering agent
File the articles of organization
Initial Statement of Organization
Create an Opening Statement
Obtain an EIN
Get Zoning Approval
Unemployment Insurance
State Tax
Business License
Source
https://howtostartanllc.com/california-llc
https://info.legalzoom.com/start-llc-san-francisco-22965.html

(13 min)
2. Ashley Marrs (Center for the Study of Economic Liberty)   Wed Jan 16th, 8:49PM New
Copied to 1 person
UPDATED: 7 procedures
1) File Articles of Organization
2) Register for EIN
2.5) Obtain Seller's Permit
3) Obtain Tax Registration Certificate
4) Register for Unemployment Insurance
5) Arrange Worker's Comp
7) File Statement of Information within 90 days

Sources:
https://www.sos.ca.gov/business-programs/business-entities/forms/
https://www.irs.gov/businesses/small-businesses-self-employed/how-to-apply-for-an-ein
https://www.cdtfa.ca.gov/services/#Register-Renewals
http://www.sanjoseca.gov/index.aspx?NID=5599
https://www.ftb.ca.gov/online/webpay/Business_Entities.asp?WT.mc_id=Business_Slab_WebPay
https://www.edd.ca.gov/Payroll_Taxes/Am_I_Required_to_Register_as_an_Employer.htm
https://www.dir.ca.gov/dwc/faqs.html
https://www.statefundca.com/Home/StaticIndex?id=https://content.statefundca.com//sfo/Register.asp
https://www.sos.ca.gov/business-programs/business-entities/forms/
Add your comment here"
19047787|Starting a Business|United States|California|San Francisco|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:19PM New
Copied to 1 person
Name the company
Choose a registering agent
File the articles of organization
Initial Statement of Organization
Create an Opening Statement
Obtain an EIN
Get Zoning Approval
Unemployment Insurance
State Tax
Business License
Source
https://howtostartanllc.com/california-llc
https://info.legalzoom.com/start-llc-san-francisco-22965.html

(20 min)
Add your comment here"
19047828|Starting a Business|United States|Georgia|Atlanta|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:14PM New
Copied to 1 person
Minimum Required Time (includes filing documentation)- 2 days
Step 1: Decide on a Business Structure (1 hour)
https://www.atlantaga.gov/government/departments/finance/revenue/applying-for-a-business-license
Step 2: Pick a Business Name (Minutes)
https://www.atlantaga.gov/government/departments/finance/revenue/applying-for-a-business-license
Step 3: Register the Business (A few hours)
https://www.atlantaga.gov/government/departments/finance/revenue/applying-for-a-business-license
Step 4: Obtain your Federal Employer Identification Number (15 minutes online)
Step 5: Open Company Accounts: Bank and Credit Cards (1 day)
Step 6: Obtain Business Licenses and Permits (1 day)
https://www.atlantaga.gov/government/departments/finance/revenue/applying-for-a-business-license
Step 7: Annual and Ongoing Requirements
https://bizfluent.com/about-5619977-long-register-business-.html
Add your comment here"
19047823|Starting a Business|United States|Florida|Tampa|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:08PM New
Copied to 1 person
Minimum Required Time (includes filing documentation)- 2 days
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business (A few hours)
Step 4: Obtain your Federal Employer Identification Number (15 minutes online)
Step 5: Open Company Accounts: Bank and Credit Cards (1 day)
Step 6: Obtain Business Licenses and Permits (1 day)
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
https://bizfluent.com/about-5619977-long-register-business-.html
Add your comment here"
19047818|Starting a Business|United States|Florida|Orlando|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:08PM New
Copied to 1 person
Minimum Required Time (includes filing documentation)- 2 days
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business (A few hours)
Step 4: Obtain your Federal Employer Identification Number (15 minutes online)
Step 5: Open Company Accounts: Bank and Credit Cards (1 day)
Step 6: Obtain Business Licenses and Permits (1 day)
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
https://bizfluent.com/about-5619977-long-register-business-.html
Add your comment here"
19047813|Starting a Business|United States|Florida|Miami|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:08PM New
Copied to 1 person
Minimum Required Time (includes filing documentation)- 2 days
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business (A few hours)
Step 4: Obtain your Federal Employer Identification Number (15 minutes online)
Step 5: Open Company Accounts: Bank and Credit Cards (1 day)
Step 6: Obtain Business Licenses and Permits (1 day)
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
https://bizfluent.com/about-5619977-long-register-business-.html
Add your comment here"
19047808|Starting a Business|United States|Florida|Jacksonville|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:07PM New
Copied to 1 person
Minimum Required Time (includes filing documentation)- 2 days
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business (A few hours)
Step 4: Obtain your Federal Employer Identification Number (15 minutes online)
Step 5: Open Company Accounts: Bank and Credit Cards (1 day)
Step 6: Obtain Business Licenses and Permits (1 day)
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
https://bizfluent.com/about-5619977-long-register-business-.html
Add your comment here"
19047782|Starting a Business|United States|California|San Diego|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:01PM New
Copied to 1 person
Determine a business name
Create a business plan
Determine Business Activity Type
Determine Legal Structure of Business
Obtain in Special Licenses or Permits
Determine Tax Responsibilities
Get a business license
Source
https://www.sandiego.gov/economic-development/business/starting/tenkeysteps
https://odgerslawgroup.com/how-to-start-a-business-in-san-diego/

(20 min)

Add your comment here"
19047803|Starting a Business|United States|District of Columbia|Washington D.C.|Time Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:01PM New
Copied to 1 person
Prerequisite- The first step is to decide on your company structure. You may need to registered your business with the Washington DC Department of Consumer & Regulatory Affairs (DCRA) Corporations Division.
Obtain an Employer Identification Number (EIN) from the IRS. (1 Day)
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
Register with the District of Columbia Office of Tax and Revenue. (One Hour with prepared information)
https://bizfluent.com/about-5619977-long-register-business-.html
Make sure your DC business premise has a Certificate of Occupancy Permit (or Home Occupation Permit). This only applies if your business has a physical street address in the District of Columbia. (Estimated 10 minutes online)
https://bizfluent.com/about-5619977-long-register-business-.html
Complete the Clean Hands Self Certification. This requires only a signature that validates and confirms that you do not owe the District of Columbia government more than $100. (1 minute)
https://bizfluent.com/about-5619977-long-register-business-.html
Check and see what other documents, permits, and licenses you may need to get your business up and running.
https://www.washingtondcregisteredagent.com/starting-business-dc/
2. Louie Pires (Center for the Study of Economic Liberty)   Fri Dec 28th, 2018 7:30PM New
Copied to 1 person
6 steps
Add your comment here"
19047827|Starting a Business|United States|Georgia|Atlanta|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:45PM New
Copied to 1 person
Step 1: Write a Business Plan
Use these tools and resources to create a business plan. This written guide will help you map out how you will start and run your business successfully.
Small Business Administration (SBA): ""Create Your Business Plan""

Step 2: Get Business Assistance and Training
Take advantage of free training and counseling services, from preparing a business plan and securing financing, to expanding or relocating a business.
Invest Atlanta
Small Business Development Center - Atlanta

Step 3: Choose a Business Location
Get advice on how to select a customer-friendly location and comply with zoning laws.
City of Atlanta Zoning Enforcement Division
Obtain a Zoning Verification Letter

Step 4: Finance Your Business
Find government backed loans, venture capital and research grants to help you get started.
SBA's Loans & Grants Search Tool
Phoenix Fund
Business Improvement Loan Fund (BILF) Program

Step 5: Determine the Legal Structure of Your Business
Decide which form of ownership is best for you: sole proprietorship, partnership, Limited Liability Company (LLC), corporation, S corporation, nonprofit or cooperative.
SBA's: ""Choose Your Business Structure""
Entrepreneur Magazine: ""Choose Your Business Structure""

Step 6: Register a Business Name (""Doing Business As"")
Register your business name with your state government.
Georgia Office of the Secretary of State
Georgia Office of the Secretary of State, Name Reservation Online Portal

Step 7: Get a Tax Identification Number
Learn which tax identification number you'll need to obtain from the IRS and your state revenue agency.
Internal Revenue Service - Apply for an Employer Identification Number (EIN) Online

Step 8: Register for State and Local Taxes
Register with your state to obtain a tax identification number, workers' compensation, unemployment and disability insurance.
Obtain your Georgia State Tax ID number from the Georgia Tax Center
Report wage and tax information to the Georgia Department of Labor and pay any unemployment insurance taxes due on those wages
Georgia State Board of Worker's Compensation

Step 9: Obtain Business Licenses and Permits
Get a list of federal, state and local licenses and permits required for your business.
City of Atlanta Business License
City of Atlanta Regulatory Permit Directory
City of Atlanta Building Permits and Inspections
City of Atlanta Sign Permit

Step 10: Understand Employer Responsibilities
SBA: ""10 Steps to Hiring your First Employee""
https://www.atlantaga.gov/doing-business/how-to-start-your-own-business
Add your comment here"
19047822|Starting a Business|United States|Florida|Tampa|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:41PM New
Copied to 1 person
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business
Step 4: Obtain your Federal Employer Identification Number
Step 5: Open Company Accounts: Bank and Credit Cards
Step 6: Obtain Business Licenses and Permits
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
Add your comment here"
19047817|Starting a Business|United States|Florida|Orlando|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:40PM New
Copied to 1 person
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business
Step 4: Obtain your Federal Employer Identification Number
Step 5: Open Company Accounts: Bank and Credit Cards
Step 6: Obtain Business Licenses and Permits
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
Add your comment here"
19047797|Starting a Business|United States|Connecticut|Bridgeport|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:40PM New
Copied to 1 person
Name your LLC (this involves things like making sure the name is available)
Choosing a Registered Agent (in Connecticut you are required to nominate a Registered agent to submit papers on your behalf)
File a certificate of organization
Create an operating agree
Obtain an EIN
Apply for Connecticut State Sales Tax
Apply for Unemployment Insurance
Source
https://howtostartanllc.com/connecticut-llc

(40 min)
2. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 2:46PM New
Copied to 1 person
UPDATE: 9
1. File Articles of Organization
2. Register for EIN
3. Register with Department of Revenue Services to Pay taxes
4. Apply for Seller's Permit with DRS
5. Register for Unemployment Tax
6. Arrange Workman's Comp Insurance
7. File Annual Report
8. Register with City of Bridgeport
9. Apply for Certificate of Good Standing

Sources:
https://howtostartanllc.com/connecticut-llc
https://bls.dor.wa.gov/cities/bridgeport.aspx
https://portal.ct.gov/SOTS/Commercial-Recording/Annual-Report-page/Annual-Report-Page
http://www.ctdol.state.ct.us/uitax/empl-guide.pdf
https://wcc.state.ct.us/
https://drsbustax.ct.gov/REG/REGISTRATION.ASPX
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://portal.ct.gov/SOTS/Commercial-Recording/Commercial-Recording/Commercial-Recording-Divisions-Forms-Index-Content#llc
Add your comment here"
19047812|Starting a Business|United States|Florida|Miami|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:38PM New
Copied to 1 person
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business
Step 4: Obtain your Federal Employer Identification Number
Step 5: Open Company Accounts: Bank and Credit Cards
Step 6: Obtain Business Licenses and Permits
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
Add your comment here"
19047807|Starting a Business|United States|Florida|Jacksonville|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:31PM New
Copied to 1 person
General Florida Requirements
Step 1: Decide on a Business Structure
Step 2: Pick a Business Name
Step 3: Register the Business
Step 4: Obtain your Federal Employer Identification Number
Step 5: Open Company Accounts: Bank and Credit Cards
Step 6: Obtain Business Licenses and Permits
Step 7: Annual and Ongoing Requirements
https://www.mycompanyworks.com/starting-business-florida/
Requirements for starting a business in the City of Jacksonville
1.The City levy’s a Local Business Tax (FORMERLY OCCUPATIONAL LICENSE) for the
privilege of doing business in Jacksonville/ Duval County (in accordance with
Florida Statutes, CH. 205). Local Business Tax Receipts are valid for one year,
starting October 1st and expiring September 30th of the following year. Receipts
not renewed by September 30th are delinquent and subject to applicable
penalties. Additionally, any person who does not pay the required Local Business
Tax within 150 days after the initial notice of tax due, and who does not obtain
the required Local Business Tax Receipt is subject to civil actions and penalties.
Any person doing business in Jacksonville/ Duval County must obtain a Local
Business Tax Receipt. Any businesses located in another municipality in Duval
County are required to obtain a city Business Tax Receipt from that municipality
where the business is located, in addition to paying the county tax for Duval
County. Any person who provides merchandise, entertainment, or services to the
public, even if only a one-person company or home-based business, must obtain
a Local Business Tax Receipt before starting to operate.
http://www.coj.net/departments/tax-collector/local-business-tax.aspx
2. A COU will need to be filed for through the Zoning Department.
http://www.coj.net/departments/planning-and-development/developmentservices-division/zoning-section.aspx
3. A Building permit for a ""tenant improvement"" or ""tenant build out"" may be
required if it is determined by the Building or Fire Marshall’s Office that a Change
in the application of the code has occurred in the building or structure being
considered for occupancy. This would be determined during the evaluation of the
Zoning COU using ""previous use"" and ""previous permitted work"" as a guide. If a
Building permit is determined to be necessary it would require employing a
Licensed Contractor to pull the permit and acquiring the services of a Licensed
Design Professional to produce plans for ""tenant improvement"" or ""tenant build
out"".
http://www.coj.net/departments/planning-and-development/building-inspection-division.aspx
Add your comment here"
19047802|Starting a Business|United States|District of Columbia|Washington D.C.|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Louie Pires (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 7:23PM New
Copied to 1 person
Prerequisite- The first step is to decide on your company structure. You may need to registered your business with the Washington DC Department of Consumer & Regulatory Affairs (DCRA) Corporations Division.
Obtain an Employer Identification Number (EIN) from the IRS.
Register with the District of Columbia Office of Tax and Revenue.
Make sure your DC business premise has a Certificate of Occupancy Permit (or Home Occupation Permit). This only applies if your business has a physical street address in the District of Columbia.
Complete the Clean Hands Self Certification. This requires only a signature that validates and confirms that you do not owe the District of Columbia government more than $100.
Check and see what other documents, permits, and licenses you may need to get your business up and running.
https://www.washingtondcregisteredagent.com/starting-business-dc/
Add your comment here"
